35690:17,50665,90538,2548,35332,12961,4251,2097,219,394
35691:17,50665,90538,2548,35332,12961,4251,2097,219,394
35730:50665,90538,2548,35332,12961,4251,2097,219,394,2931
35746:17,50665,90538,2548,35332,12961,4251,2097,219,394
35757:37196,27152,162,5575,1102,29273,302,395,761,58295
35771:18645,8,1102,1299,1679,17,518,17055,8213,78240
35788:17,50665,90538,2548,35332,12961,4251,2097,219,394
35806:302,17,101,364,2193,58,650,5514,554,358
35820:50665,90538,2548,35332,12961,4251,2097,219,394,2931
35826:17,302,29,354,866,84,322,61,654,363
35850:616,58,15,236,2450,101,654,780,302,500
35859:50665,90538,2548,35332,12961,4251,2097,219,394,2931
35893:17,50665,90538,2548,35332,12961,4251,2097,219,394
35900:363,616,542,17,787,1196,564,2369,8,58
35901:17,50665,90538,2548,35332,12961,4251,2097,219,394
35932:616,58,962,1086,101,76,861,3223,624,902
35941:354,654,138,302,15,616,29,361,58,866
35969:6097,1460,5557,4103,1400,81,7838,297,6678,617
35970:24880,2908,90538,1254,1039,7031,119725,10100,4251,2097
35982:1749,564,1790,3423,1888,81,140,14557,3373,2512
35989:2548,50665,90538,35332,12961,4251,2097,219,394,2931
35990:48724,25365,1254,101514,19319,11015,112740,114114,7821,1959
35999:76,2337,225,3789,17,3167,27259,2200,122037,9566
36064:17,50665,90538,2548,35332,12961,4251,2097,219,394
36123:138,22,61,1567,584,769,367,1044,3847,68143
36135:17,999,302,70,1200,2121,7237,361,294,58
36176:17,50665,90538,2548,35332,12961,4251,2097,219,394
36179:17,654,58,542,285,354,15,61,1023,518
36185:14147,23950,890,10330,5356,29079,14467,39436,1758,10020
36193:17,50665,90538,2548,35332,12961,4251,2097,219,394
36196:61716,14206,1211,8,6450,947,2162,270,875,1119
36210:17,50665,90538,2548,35332,12961,4251,2097,219,394
36216:986,76,521,564,2464,44922,5767,1007,378,138
36221:17,50665,90538,2548,35332,12961,4251,2097,219,394
36225:17,50665,90538,2548,35332,12961,4251,2097,219,394
36242:17,50665,90538,2548,35332,12961,4251,2097,219,394
36258:219,2100,12329,49393,5301,80125,1002,16150,26985,2548
36261:17,50665,90538,2548,35332,12961,4251,2097,219,394
36268:26628,138,43661,19044,100715,2548,103949,90398,197,70997
36313:58,616,8,902,61,564,17,510,363,542
36315:59623,2200,21052,21879,11229,8001,76,8187,24029,35307
36319:18783,4194,441,81,4513,226,5122,3775,2715,199
36330:17,302,58,483,564,554,680,616,859,285
36342:1023,17,58,97,1475,899,4958,48,65,1451
36355:1023,9341,27027,105524,17,7680,966,654,1919,29
36358:616,70,1535,1050,698,780,363,94,29,500
36375:17,50665,90538,2548,35332,12961,4251,2097,219,394
36385:50665,90538,2548,35332,12961,4251,2097,219,394,2931
36393:17,50665,90538,2548,35332,12961,4251,2097,219,394
36418:17,50665,90538,2548,35332,12961,4251,2097,219,394
36419:780,15,76,1535,17,564,1324,31037,8,2512
36420:654,17,58,302,238,698,409,62,616,94
36468:58,302,654,616,650,966,1196,2618,1245,354
36470:17,302,616,2265,76,119,736,901,224,564
36471:901,58,3902,15,322,354,554,11,483,84
36488:17,2030,50665,90538,2548,6039,35332,12961,901,837
36499:710,10071,2200,1913,11325,826,76,518,2101,899
36508:302,17,8,1089,58,650,656,101,554,654
36561:8,50665,90538,16894,2548,35332,46869,12961,1795,4251
36563:238,8733,4792,399,5767,4394,8588,1245,760,44
36564:986,3756,4048,226,57656,81,1418,1749,20396,392
36585:168,984,1400,5480,9417,6097,14754,719,2275,26847
36595:17,15,289,1405,61,654,780,861,3017,6143
36607:49230,83166,533,19561,84,866,774,60026,112740,361
36620:1352,8848,10041,2880,3107,24581,189,12990,1712,5624
36642:17,50665,90538,2548,35332,10850,12961,4251,2097,219
36656:17,50665,90538,2548,35332,12961,4251,2097,219,394
36689:50665,90538,2548,35332,12961,4251,2097,219,394,2931
36696:669,16965,74475,20520,1254,104327,13647,13077,71538,112740
36708:19132,70506,11092,22190,1280,19890,3704,16997,28190,11078
36723:8611,105630,59582,89362,99721,50665,90538,38747,2548,35332
36727:50665,90538,2548,35332,12961,4048,4251,2097,219,394
36730:58,8,302,650,103,45,62,483,245,76
36790:17,50665,90538,2548,35332,12961,4251,2097,219,394
36797:508,486,61,518,4904,564,8,430,787,554
36902:40,5663,826,76,5739,5550,6303,10048,4,18892
36948:302,289,8,1050,15,1023,654,518,1405,3233
36960:61,245,8,103,518,616,1382,354,508,3304
36961:17,50665,90538,2548,35332,12961,4251,2097,219,394
36966:50665,90538,2548,35332,12961,90241,4251,2097,219,394
36979:17,50665,90538,2548,35332,12961,4251,2097,219,394
37050:394,15,3233,656,1126,9572,17,654,285,50665
37053:669,112973,2908,91027,90538,1254,1039,45886,7031,8322
37054:17,50665,90538,2548,35332,12961,4251,2097,219,394
37058:1023,834,70,354,866,698,84,500,238,5767
37078:81,1884,3423,613,14557,564,902,2241,5767,3976
37088:81,624,8,48,3374,6,3423,656,2204,2379
37143:17,50665,90538,2548,35332,12961,4251,2097,219,394
37160:4755,3107,2880,5624,20806,1352,1206,10687,10041,1527
37165:84,1762,518,70,1102,902,101,9077,554,302
37175:17,616,58,654,394,1476,103,354,30,236
37177:11576,50665,90538,2548,35332,12961,4251,2097,219,394
37178:24948,50665,90538,2548,35332,103858,12961,4251,2097,219
37212:1604,13893,17825,52477,39963,78787,5851,616,37503,21112
37222:58,510,289,616,542,654,245,17,698,6
37240:50665,90538,2548,35332,12961,62487,4251,2097,219,394
37255:17,50665,90538,2548,35332,12961,4251,2097,219,394
37266:17,50665,90538,2548,35332,12961,4251,2097,219,394
37272:17,50665,90538,2548,35332,12961,4251,2097,219,394
37291:197,378,5111,564,8,4205,1089,1352,2030,5117
37308:17,50665,90538,2548,35332,12961,4251,2097,219,394
37313:17,50665,90538,2548,35332,12961,4251,2097,219,394
37342:322,61,654,302,15,58,518,1102,84,616
37358:654,302,11579,1102,58,650,84,17,29,17911
37380:47228,64213,48932
37389:1326,168,801,9874,4792,5480,574,12254,16381,2675
37398:50665,90538,2548,35332,12961,4251,2097,219,394,2931
37399:3167,984,5738,76,574,4453,1400,168,2582,76849
37404:302,17,8,58,76,861,654,616,29,564
37443:1462,564,31037,8,834,3704,301,3976,802,4755
37446:63048,50665,90538,2548,35332,12961,4251,2097,219,394
37480:10493,54703,8,30357,813,518,361,2030,5421,74686
37501:50665,90538,2548,40197,35332,12961,4251,2097,219,394
37515:654,518,289,766,2193,15,116,6243,1403,5182
37516:17,15,289,1405,61,654,780,861,3017,6143
37521:17,50665,90538,2548,35332,12961,4251,2097,219,394
37523:2030,899,1987,9599,32448,285,93183,50665,48751,18639
37530:931,65,119,50665,90538,2548,35332,12961,429,55621
37570:17,50665,90538,2548,35332,12961,4251,2097,219,394
37585:17,50665,90538,2548,35332,12961,4251,2097,219,394
37588:17,50665,90538,2548,35332,12961,4251,2097,219,394
37606:2142,17,1728,70923,185,64614,115530,15642,39395,236
37666:17,50665,90538,2548,35332,12961,4251,2097,219,394
37676:68498,415,112588,18536,1871,19621,1890,2178,91460,302
37692:17,50665,90538,2548,35332,12961,4251,2097,219,394
37701:17,654,302,616,58,15,76,162,736,361
37708:17,50665,90538,2548,35332,12961,4251,2097,219,394
37731:24530,568,162,654,1102,17,16996,1348,1602,23270
37735:4320,1499,564,3372,4880,1023,2139,8321,76,1344
37753:698,4146,17,564,327,4093,8783,2857,3233,5567
37767:17,50665,90538,2548,35332,12961,4251,2097,219,394
37790:17,50665,90538,2548,35332,12961,4251,2097,219,394
37816:103,654,301,1276,302,15,238,6,787,3233
37849:17,50665,90538,2548,35332,12961,4251,2097,219,394
37876:50665,90538,2548,35332,12961,4251,2097,219,394,2931
37878:17,50665,90538,2548,35332,12961,4251,2097,219,394
37910:17,50665,90538,2548,35332,12961,4251,2097,219,394
37911:17,58,303,542,1196,114,8,1245,656,101
37912:17,50665,90538,2548,35332,12961,4251,2097,219,394
37918:17,50665,90538,2548,35332,12961,4251,2097,219,394
37924:17,50665,90538,2548,35332,12961,4251,2097,219,394
37934:8,84,58,302,15,518,616,1102,1957,101
37971:58,302,495,226,518,674,29,8,138,1245
37987:1749,385,1403,17,654,262,861,29,50665,4251
37988:91352,52200,86479,39277,1295,29721,10662,301,3068,302
37989:4889,2510,9054,6311,17015,3509,378,10138,84434,4963
38028:17,50665,90538,2548,35332,12961,4251,2097,219,394
38029:50665,90538,2548,35332,12961,4251,2097,219,394,2931
38037:17,50665,90538,2548,35332,12961,4251,2097,219,394
38057:1930,1196,2512,999,58,61,787,268,654,363
38073:8,947,17,486,301,76,518,361,294,119
38080:68021,866,2414,500,361,730,90538,3081,4251,17480
38088:9874,574,4877,661,168,9417,8733,7544,463,2632
38108:1102,17,138,354,236,518,361,2626,190,162
38168:7225,7484,2685,719,5557,4877,661,4940,9612,3601
38216:17,50665,90538,2548,35332,12961,4251,2097,219,394
38244:58,654,17,302,224,892,564,1348,650,518
38281:17,238,8,1764,6,402,2302,61,650,1023
38362:17,61,616,947,32,1551,8,58,302,1126
38367:654,564,902,8,15,17,999,486,813,205
38376:8,1405,787,736,327,65,1344,62,1126,40
38391:17,50665,90538,2548,35332,12961,4251,2097,219,394
38431:17,289,58,616,273,866,861,224,766,15
38445:17,50665,90538,2548,35332,12961,4251,2097,219,394
38451:1913,2265,31633,6387,22507,5443,698,48061,50384,19319
38466:17,50665,90538,2548,35332,12961,4251,2097,219,394
38480:17,50665,90538,2548,35332,12961,4251,2097,219,394
38546:8,301,354,61,17,616,58,554,364,654
38557:44922,97264,90538,50608,366,1382,4829,4251,2097,1102
38578:521,84,354,302,70,8,138,1109,17,94
38616:262,17,2121,2435,15641,2157,1987,219,1023,23089
38645:50665,90538,2548,35332,12961,25317,4251,2097,219,1556
38648:20938,5232,30412,16710,373,60328,1099,747,30948,114533
38661:17,50665,90538,2548,35332,12961,4251,2097,219,394
38679:17,50665,90538,2548,35332,12961,4251,2097,219,394
38684:17,50665,90538,2548,35332,12961,4251,2097,219,394
38685:17,50665,90538,2548,35332,12961,4251,2097,219,394
38686:46663,3148,698,33947,22311,2163,35659,5553,53358,8770
38691:8,354,15,73,3101,361,58,61,15141,1550
38704:50665,90538,2548,35332,12961,4251,2097,219,394,2931
38715:17,50665,90538,2548,35332,12961,4251,2097,219,394
38736:17,50665,90538,2548,35332,12961,4251,2097,219,394
38739:17,50665,90538,2548,35332,12961,4251,2097,219,394
38766:17,50665,90538,2548,35332,12961,4251,2097,219,394
38778:119118,25887,3912,31924,96510,101793,75758,47848,7843,108669
38786:50665,64013,50301,47061,4251,2097,394,2931,1749,6068
38813:17,50665,90538,2548,35332,12961,4251,2097,219,394
38868:654,866,17,58,837,8,1550,616,322,239
38870:616,394,58,17,236,1476,162,654,409,861
38878:17,302,1871,224,1277,322,1089,236,749,518
38888:66812,86058,86808,82807,53519,112740,11300,17160,100407,89371
38897:17,50665,90538,2548,35332,12961,4251,2097,219,394
38945:17,50665,90538,2548,35332,12961,4251,2097,219,394
38967:5611,44935,19029,48582,22848,5975,29921,94354,533,43798
38983:17,50665,90538,2548,35332,12961,4251,2097,219,394
39003:17,50665,90538,2548,35332,12961,4251,2097,219,394
39005:17,50665,90538,2548,35332,12961,4251,2097,219,394
39021:45551,68950,50665,90538,2548,35332,12961,39005,4251,2097
39043:50665,90538,2548,35332,12961,4251,2097,219,394,1102
39049:17,50665,90538,2548,35332,12961,4251,2097,219,394
39050:15,119,81,1196,902,14464,3474,1287,322,26062
39052:17,50665,90538,2548,35332,12961,4251,2097,219,394
39074:17,50665,90538,2548,35332,12961,4251,2097,219,394
39083:36556,29,285,30108,394,8,43077,289,28852,899
39084:1749,2379,81,3423,1888,140,3756,1535,226,2967
39092:168,5552,3246,8,1326,3704,12592,1002,1302,57889
39105:17,50665,90538,2548,35332,12961,4251,2097,219,394
39158:1002,81,140,840,710,1744,385,5767,3376,199
39159:50665,90538,2548,35332,12961,9932,4251,2097,219,394
39163:17,50665,90538,2548,35332,12961,4251,2097,219,394
39188:17,354,654,29,1153,6874,1099,398,301,76
39232:17,50665,90538,2548,35332,12961,4251,2097,219,394
39237:654,15,402,1405,62,616,542,17,8,58
39291:17,50665,90538,2548,35332,12961,4251,2097,219,394
39295:866,302,546,254,119,564,1995,500,7194,8
39296:17,50665,90538,2548,35332,12961,4251,2097,219,394
39308:88385,90538,46491,2121,4251,2097,394,1102,2931,1749
39379:50665,3534,36258,90538,2548,35332,10967,20206,12961,4251
39391:1086,3101,58,650,162,358,394,472,70,301
39393:302,654,616,8,101,84,861,564,568,787
39394:17,50665,90538,2548,35332,12961,4251,2097,219,394
39429:17,50665,90538,2548,35332,12961,4251,2097,219,394
39430:17,564,650,654,616,94,8,239,361,58
39432:50665,90538,2548,35332,12961,4251,2097,219,394,2931
39458:780,15,76,1535,17,564,1324,31037,8,2512
39469:908,8,361,4755,19353,1410,3704,947,84,7910
39515:441,1145,650,8928,2917,3506,4513,1002,1340,26161
39518:104683,13744,58221,21007,115703,80033
39528:17,50665,90538,2548,35332,12961,4251,2097,219,394
39555:441,4421,1205,6315,5083,3506,3618,13016,827,24564
39556:17,866,3017,15,58,3234,138,616,354,654
39567:17,50665,90538,2548,35332,12961,4251,2097,219,394
39580:61,322,616,654,8,58,1403,542,1086,564
39592:23398,1122,1406,33683,13878,33720,2744,9448,16433,15937
39594:17,50665,90538,2548,35332,12961,4251,2097,219,394
39617:17,50665,90538,2548,35332,12961,4251,2097,219,394
39623:17,50665,90538,2548,35332,12961,4251,2097,219,394
39652:17,50665,90538,2548,35332,12961,4251,2097,219,394
39662:50665,90538,2548,35332,12961,4251,2097,219,394,2931
39693:1023,70,1462,50665,90538,2548,35332,12961,2121,7611
39694:69150,50665,90538,2548,35332,12961,4251,2097,219,394
39707:8772,5292,7556,1119,2139,3509,12750,3977,3034,20442
39718:3309,1382,787,508,731,542,2675,902,8,4880
39730:17,50665,90538,2548,35332,12961,4251,2097,219,394
39731:17,50665,90538,2548,35332,12961,4251,2097,219,394
39796:168,5738,719,5480,8733,1326,5557,801,3789,11255
39821:262,50665,6142,3081,4251,2097,27784,394,2931,1749
39822:7029,3191,2326,302,892,902,8,6,58,61
39863:15,654,302,61,650,616,542,29,1086,633
39865:17,50665,90538,2548,35332,12961,4251,2097,219,394
39876:17,50665,90538,2548,35332,12961,4251,2097,219,394
39877:23964,8446,8275,25481,37575,54390,11270,26509,16866,22238
39878:654,518,289,766,2193,15,116,6243,1403,5182
39896:17,50665,90538,2548,35332,12961,4251,2097,219,394
39903:654,518,289,766,2193,15,116,6243,1403,5182
39926:1276,8,813,518,1403,1102,84,17,966,3505
39927:17,50665,90538,2548,35332,12961,4251,2097,219,394
39932:17,50665,90538,2548,35332,12961,4251,2097,219,394
39940:32,17,1578,650,8,61,787,654,1220,302
39967:8,226,787,1511,616,364,354,554,302,546
39979:931,8,500,437,947,1471,1023,535,342,17
39983:17,50665,90538,2548,35332,12961,4251,2097,219,394
40040:17,50665,90538,2548,35332,12961,4251,2097,219,394
40043:17,354,654,29,1153,6874,1099,398,301,76
40053:654,302,395,239,1550,17,1476,58,3234,162
40055:17,50665,90538,2548,35332,12961,4251,2097,219,394
40069:533,1397,2510,4656,14268,4341,306,50016,70142,83589
40098:17,354,654,29,1153,6874,1099,398,301,76
40101:76,17,866,813,361,10600,225,2109,616,354
40115:37321,50665,90538,2548,35332,12961,4251,2097,219,394
40120:17,50665,90538,2548,35332,12961,4251,2097,219,394
40123:554,377,70,226,22,289,2982,4481,8,73
40129:17,50665,90538,2548,35332,12961,4251,2097,219,394
40149:564,542,17,616,1196,268,302,1410,483,902
40158:17,58,302,650,1102,84,6,162,654,1196
40163:4889,2510,9054,6311,17015,3509,378,10138,84434,4963
40189:302,518,542,32,17,15,322,61,363,1196
40190:39390,262,18129,50665,70740,90538,2548,35332,12961,65780
40195:70,8,302,15,1023,616,224,1086,1410,364
40196:17,50665,90538,2548,35332,12961,4251,2097,219,394
40215:4154,46745,8,32648,866,8538,21963,27291,8454,138
40226:16789,18546,34487,1126,17,563,2193,15,486,875
40229:17,50665,90538,2548,35332,12961,4251,2097,219,394
40234:29,1109,654,17,616,542,58,633,409,861
40235:654,616,861,62,17,322,430,1239,2953,483
40258:35229,76,14961,719,9783,168,5480,81,12254,3307
40259:17,50665,90538,2548,35332,12961,4251,2097,219,394
40262:17,50665,90538,2548,35332,12961,4251,2097,219,394
40293:9655,7950,76,736,67506,7669,7194,766,2364,10914
40307:17,50665,90538,2548,35332,12961,4251,2097,219,394
40308:103,654,8,1987,58,61,1086,2548,500,81
40316:17,50665,90538,2548,35332,12961,4251,2097,219,394
40347:17,50665,90538,2548,35332,12961,4251,2097,219,394
40368:17,50665,90538,2548,35332,12961,4251,2097,219,394
40427:2414,50665,90538,108766,2548,35332,12961,58005,4251,71113
40431:354,51467,15,29,43470,58,61,692,179,162
40468:17,50665,90538,2548,35332,12961,4251,2097,219,394
40472:3167,50665,984,4251,2097,16381,394,2931,1499,1749
40480:17,50665,90538,2548,35332,12961,4251,2097,219,394
40489:17,50665,90538,2548,35332,12961,4251,2097,219,394
40493:30646,14081,94658,56733,15596,4673,52653,11235,3371,22727
40507:17,50665,90538,2548,35332,12961,4251,2097,219,394
40512:17,50665,90538,2548,35332,12961,4251,2097,219,394
40538:58,654,17,182,354,616,138,508,302,81
40563:17,50665,90538,2548,35332,12961,4251,2097,219,394
40586:58,84,616,409,364,892,2121,902,8,2450
40610:17,50665,90538,2548,35332,12961,4251,2097,219,394
40638:17,50665,90538,2548,35332,12961,4251,2097,219,394
40642:17,50665,90538,2548,35332,12961,4251,2097,219,394
40647:17,50665,90538,2548,35332,12961,4251,2097,219,394
40659:4755,1352,1712,2880,3107,1527,12990,8848,6434,7831
40682:5738,2833,661,168,23294,2460,4190,1147,2642,719
40688:17,50665,90538,2548,35332,12961,4251,2097,219,394
40712:17,50665,90538,2548,35332,12961,4251,2097,219,394
40727:17,50665,90538,2548,35332,12961,4251,2097,219,394
40750:17,50665,90538,2548,35332,12961,4251,2097,219,394
40761:58,8,654,616,224,1804,302,76,190,554
40782:510,17,58,84,76,787,654,8,302,61
40789:301,8,1119,774,402,542,17,378,866,15
40790:14237,2675,4159,931,238,14525,119,1539,1382,40
40801:8,38496,75001,1009,29936,13227,18052,90538,3410,11064
40852:17,50665,90538,2548,35332,12961,4251,2097,219,394
40864:17,50665,90538,2548,35332,12961,4251,2097,219,394
40905:17,50665,90538,2548,35332,12961,4251,2097,219,394
40924:3489,17,1254,19319,112740,1959,115283,109850,944,79305
40926:17,50665,90538,2548,35332,12961,4251,2097,219,394
40952:50665,90538,2548,35332,12961,4251,2097,219,394,2931
40960:50665,90538,2548,35332,12961,4251,68379,2097,219,394
41019:50665,90538,2548,35332,12961,4251,2097,219,394,2931
41025:17,50665,90538,2548,35332,12961,4251,2097,219,394
41027:15,76,61,780,3250,94,58,354,302,1086
41055:719,5557,5480,81,574,8733,5738,661,1400,984
41077:17,50665,90538,2548,35332,12961,4251,2097,219,394
41080:63358,289,61,616,654,29486,262,861,39414,2200
41089:285,8,6,58,138,182,1804,97,654,302
41119:50665,90538,2548,35332,12961,4251,2097,219,394,2931
41128:17,50665,90538,2548,35332,12961,4251,2097,219,394
41147:295,2880,4268,354,363,262,394,1410,4187,34946
41153:17,50665,90538,2548,35332,12961,4251,2097,219,394
41159:654,302,616,8,394,17,902,1762,554,7075
41174:17316,5975,4040,17486,5372,2543,311,22436,911,7926
41176:17,50665,90538,2548,35332,12961,4251,2097,219,394
41181:17,50665,90538,2548,35332,12961,4251,2097,219,394
41184:17,50665,90538,2548,35332,12961,4251,2097,219,394
41226:90305,50665,90538,2548,35332,12961,34942,4251,2097,219
41227:361,302,654,8,1102,354,902,119,138,363
41237:17,50665,90538,2548,35332,12961,4251,2097,219,394
41253:17,58,354,302,84,70,301,245,1102,8
41261:28129,19871,7021,7105,6503,83048,1039,26460,50302,3737
41286:18414,78047,92774,1254,91112,43326,102613,19319,112740,13789
41297:119,4422,131,245,9572,301,7672,1606,2115,774
41300:17,50665,90538,2548,35332,12961,4251,2097,219,394
41301:53529,29311,32458,1254,4513,16036,18201,21246,1959,76
41302:17,50665,90538,2548,35332,12961,4251,2097,219,394
41310:8194,37121,17396,650,5517,65145,8655,8,101,2950
41337:17,50665,90538,2548,35332,12961,4251,2097,219,394
41399:15,17,50665,54738,49438,2007,75165,22272,4251,88992
41401:17,429,8,302,650,518,58,84,508,238
41402:10041,1352,4755,8848,12990,1712,2880,5624,189,6434
41410:17,50665,90538,2548,35332,12961,4251,2097,219,394
41424:17,616,58,654,354,394,1476,103,30,15
41430:81,3423,2967,226,225,1884,2204,2379,262,140
41462:17,50665,90538,2548,35332,12961,4251,2097,219,394
41464:1326,20248,35229,51905,13366,53789,30137,46400,1966,50665
41465:17,50665,90538,2548,35332,12961,4251,2097,219,394
41483:354,654,224,398,236,239,402,1476,138,182
41484:27155,5059,11234,20838,5262,29860,29119,54292,12435,1772
41485:17,1119,1509,1099,787,654,363,518,542,8
41493:17,50665,90538,2548,35332,12961,4251,2097,219,394
41508:7738,10137,846,41526,873,44479,69017,2583,27094,1127
41509:17,50665,90538,2548,35332,12961,4251,2097,219,394
41510:294,61,224,26191,1709,4268,803,361,15398,1086
41575:564,984,7585,2370,5557,760,719,2153,2275,698
41681:50665,90538,2548,35332,12961,4251,2097,219,394,2931
41683:1276,8,354,15,1403,932,1987,22740,1023,654
41703:1276,8,361,1987,4422,2548,219,1023,1534,5395
41792:17,301,1535,542,8,119,117,656,787,654
41813:17,50665,90538,2548,35332,12961,4251,2097,219,394
41814:3107,1352,4825,3172,5624,16145,46903,8848,1206,11725
41816:17,50665,90538,2548,35332,12961,4251,2097,219,394
41820:50665,90538,2548,35332,12961,4251,2097,219,394,2931
41846:17,32,616,486,61,2200,327,1603,1511,238
41859:508,8,378,748,546,1403,2140,902,486,813
41871:17,50665,90538,2548,35332,12961,4251,2097,219,394
41886:50665,90538,2548,35332,12961,89437,70112,4251,2097,219
41888:17,50665,90538,2548,35332,12961,4251,2097,219,394
41901:50665,90538,2548,35332,12961,4251,2097,219,394,2931
41910:394,1403,50665,90538,2548,35332,12961,650,12155,4251
41944:17,58,8,302,15,518,1405,4181,1023,363
41947:104852,37812,87099,1254,105119,91266,107090,112740,53976,87798
41975:8,730,7322,90538,6983,1600,78422,8351,14670,4251
41979:17,50665,90538,2548,35332,12961,4251,2097,219,394
42005:54178,20213,20615,15029,33618,111031,26274,37400,74161,3352
42030:1196,58,554,8,1578,101,302,230,356,364
42033:3484,2194,1382,11,1065,4357,710,2917,441,2139
42040:17,50665,90538,2548,35332,12961,4251,2097,219,394
42045:1987,2548,50665,7730,6812,4251,2097,394,2931,840
42086:866,17,301,354,239,58,119,84,654,3855
42105:31972,37342,38746,9435,65886,1102,84,354,866,781
42157:17,50665,90538,2548,35332,12961,4251,2097,219,394
42174:17,50665,90538,2548,35332,12961,4251,2097,219,394
42179:37386,3367,5598,4941,2447,24211,4126,17,1196,902
42184:17,50665,90538,2548,35332,12961,4251,2097,219,394
42193:3131,1009,66008,50665,1200,26679,7104,3536,4251,2097
42229:85314,361,1023,1009,38682,50665,15248,21511,911,4251
42238:17,50665,90538,2548,35332,12961,4251,2097,219,394
42270:17,50665,90538,2548,35332,12961,4251,2097,219,394
42278:17,654,50665,90538,2548,35332,12961,32827,4251,2097
42309:40652,8,518,289,84,17,861,25022,61296,984
42310:441,1760,81,1276,564,48,3976,4268,3484,4194
42313:17,50665,90538,2548,35332,12961,4251,2097,219,394
42365:17,616,861,902,1405,692,302,5182,61,103
42436:65,656,17,1348,1099,486,119,327,518,289
42461:564,13832,76,225,190,650,17,616,302,9045
42462:50665,90538,2548,35332,12961,82837,4251,2097,219,394
42470:17,50665,90538,2548,35332,12961,4251,2097,219,394
42490:295,2880,4268,354,363,262,394,1410,4187,34946
42495:17,50665,90538,2548,35332,12961,4251,2097,219,394
42500:245,103,508,81,327,1065,17,616,710,1744
42556:17,50665,90538,2548,35332,12961,4251,2097,219,394
42568:826,1149,226,138,1102,654,508,645,2200,17471
42571:4370,90538,1254,238,1039,837,7031,45,4251,2097
42583:1730,3568,5663,5097,1190,654,4743,2139,3233,3928
42590:654,518,289,766,2193,15,116,6243,1403,5182
42622:17,50665,90538,2548,35332,12961,4251,2097,219,394
42625:1987,656,50665,4251,1332,2097,394,2931,1749,6068
42651:50665,90538,2548,35332,12961,4251,2097,219,394,2931
42654:17,50665,90538,2548,35332,12961,4251,2097,219,394
42697:719,81,5557,40,2153,661,5480,984,463,574
42698:168,5738,226,574,1400,984,14593,9417,1326,70
42699:17,50665,90538,2548,35332,12961,4251,2097,219,394
42700:19845,22155,62468,27473,90538,837,17321,4251,2097,2931
42703:40256,80580,81292,50665,90538,78645,2548,35332,12961,38048
42775:23911,19350,50665,90538,2548,35332,12961,11300,4251,2097
42790:17,50665,90538,2548,35332,12961,4251,2097,219,394
42824:302,654,17,58,650,354,866,81,236,3
42829:17,50665,90538,2548,35332,12961,4251,2097,219,394
42833:17,50665,90538,2548,35332,12961,4251,2097,219,394
42864:3618,441,9055,4513,10647,9661,371,1256,5122,4547
42865:17,50665,90538,2548,35332,12961,4251,2097,219,394
42876:1023,70,301,17,8,354,302,15,1405,94
42919:17,50665,90538,2548,5553,35332,12961,8145,4251,2097
42945:205,616,20288,8,268,500,15,1403,364,1545
42959:1913,2265,6387,2848,22507,48061,19319,32578,62347,5443
42976:17,50665,90538,2548,35332,12961,4251,2097,219,394
42989:141,52650,356,92305,554,398,19814,202,1254,1871
43012:73956,60144,55580,1243,28536,19978,20035,568,2618,302
43049:719,2460,385,984,16381,1326,7711,2685,500,168
43069:564,103,81,3704,873,245,1126,431,4257,1825
43078:17,899,542,50665,90538,2548,35332,12961,220,4251
43088:76,2337,225,3789,17,3167,27259,2200,122037,9566
43094:302,15,17,162,554,654,62,616,322,3101
43140:101964,90538,1254,36964,15182,62186,551,1039,7031,4251
43178:12617,17,20534,3582,13019,302,54187,1983,61336,1102
43198:17,50665,90538,2548,35332,12961,4251,2097,219,394
43217:17,50665,90538,2548,35332,12961,4251,2097,219,394
43259:17,50665,90538,2548,35332,12961,4251,2097,219,394
43267:656,508,1410,327,249,642,70,1511,4919,4652
43284:302,654,1196,5607,190,650,45,17,616,58
43295:65741,866,90538,1254,86913,1039,7031,4171,4251,2097
43313:17,50665,90538,2548,35332,12961,4251,2097,219,394
43316:17,50665,90538,2548,35332,12961,4251,2097,219,394
43319:17,50665,90538,2548,35332,12961,4251,2097,219,394
43344:17,138,273,354,866,837,395,6874,5548,1099
43359:654,58,17,101,901,302,483,15,190,486
43372:50665,90538,2548,35332,12961,4251,2097,219,394,2931
43386:74138,50665,90538,2548,35332,12961,692,4251,2097,219
43411:17,50665,90538,2548,35332,12961,4251,2097,219,394
43412:8,7026,2149,84,19964,13644,1276,4205,809,17783
43470:17,50665,90538,2548,35332,12961,4251,2097,219,394
43480:138,7422,302,113488,1567,31246,76,1044,4351,104938
43483:17,8,776,6766,866,7812,20850,238,518,10075
43505:29821,90538,1254,116920,84,65724,1039,26932,1959,7031
43518:50665,90538,2548,35332,12961,4251,2097,219,394,2931
43530:61,1578,226,902,199,289,616,2326,58,692
43537:50665,90538,2548,19561,35332,12961,10216,81907,911,4251
43550:302,58,1245,650,182,654,17,224,8,6862
43557:17,50665,90538,2548,35332,12961,4251,2097,219,394
43565:17,50665,90538,2548,35332,12961,4251,2097,219,394
43592:654,224,1245,302,182,616,58,8,238,84
43598:17,50665,90538,2548,35332,12961,4251,2097,219,394
43635:17,866,3017,15,58,3234,138,616,354,654
43636:58,301,17,239,654,774,1164,81,327,70
43654:17,50665,90538,2548,35332,12961,4251,2097,219,394
43681:81,15,564,902,687,4802,3976,6,58,117
